"","Incident.Date","State","City.Or.County","Address","X..Killed","X..Injured","Operations","fullad","long","lat"
"172","May 28, 2013","Tennessee","Memphis","2850 Brewer Avenue",1,3,"N/A","2850 Brewer Avenue ,  Memphis ,  Tennessee","-89.9677062","35.0846238"
"173","May 25, 2013","Virginia","Hampton","1900 block of Coliseum Drive",1,4,"N/A","1900 block of Coliseum Drive ,  Hampton ,  Virginia","-76.3858863","37.0377287"
"174","May 25, 2013","Michigan","Flint","1100 block of Paterson",1,3,"N/A","1100 block of Paterson ,  Flint ,  Michigan","NA","NA"
"175","May 24, 2013","California","Bakersfield","3700 block of Columbus Street",2,2,"N/A","3700 block of Columbus Street ,  Bakersfield ,  California","-118.9520739","35.3995944"
"176","May 23, 2013","Tennessee","Bean Station","1034 Main Street",2,2,"N/A","1034 Main Street ,  Bean Station ,  Tennessee","NA","NA"
"177","May 20, 2013","Illinois","Chicago","5200 block of West Iowa Street",0,4,"N/A","5200 block of West Iowa Street ,  Chicago ,  Illinois","-87.7556448","41.896748"
"178","May 19, 2013","Michigan","Detroit","N/A",0,4,"N/A","N/A ,  Detroit ,  Michigan","-83.0457538","42.331427"
"179","May 19, 2013","Tennessee","Memphis","2281 Ketchum Rd",2,2,"N/A","2281 Ketchum Rd ,  Memphis ,  Tennessee","-89.987273","35.078502"
"180","May 18, 2013","Virginia","Victoria","2073 Pleasant Oak Rd",0,4,"N/A","2073 Pleasant Oak Rd ,  Victoria ,  Virginia","-78.172032","37.0157087"
"181","May 16, 2013","Pennsylvania","Philadelphia","2600 block of Daggett Street",0,4,"N/A","2600 block of Daggett Street ,  Philadelphia ,  Pennsylvania","-75.2294358","39.9204869"
"182","May 15, 2013","Michigan","Detroit","9000 block of Carlin",1,4,"N/A","9000 block of Carlin ,  Detroit ,  Michigan","-83.1787613","42.3613278"
"183","May 13, 2013","Ohio","Cincinnati","Kings Run Road",0,4,"N/A","Kings Run Road ,  Cincinnati ,  Ohio","-84.5097925","39.1775517"
"184","May 12, 2013","Louisiana","New Orleans","Frenchmen Street",0,19,"N/A","Frenchmen Street ,  New Orleans ,  Louisiana","-90.0595882","29.9866564"
"185","May 12, 2013","Arizona","Apache Junction","3600 block of East Apache Trail",0,5,"N/A","3600 block of East Apache Trail ,  Apache Junction ,  Arizona","-111.5806233","33.4153599"
"186","May 11, 2013","Indiana","Columbus","E Main Cross St",5,0,"N/A","E Main Cross St ,  Columbus ,  Indiana","-85.8924134","39.1150732"
"187","May 11, 2013","New Jersey","Jersey City","Fremont Street",0,4,"N/A","Fremont Street ,  Jersey City ,  New Jersey","NA","NA"
"188","May 11, 2013","Pennsylvania","Philadelphia","21st Street and Medary Avenue",0,4,"N/A","21st Street and Medary Avenue ,  Philadelphia ,  Pennsylvania","-75.155446","40.050508"
"189","May 10, 2013","California","Los Angeles","1600 block of West 205th Street",3,1,"N/A","1600 block of West 205th Street ,  Los Angeles ,  California","-118.3066373","33.8447623"
"190","May 6, 2013","Pennsylvania","Johnstown","Horner and Messenger streets",0,4,"N/A","Horner and Messenger streets ,  Johnstown ,  Pennsylvania","-78.9123942","40.3091276"
"191","May 5, 2013","California","Palo Alto","Bay Road and University Avenue",0,5,"N/A","Bay Road and University Avenue ,  Palo Alto ,  California","-122.1393909","37.4717003"
"192","May 4, 2013","North Carolina","Smithfield","150 South Equity Drive",0,4,"N/A","150 South Equity Drive ,  Smithfield ,  North Carolina","-78.3215885","35.5075746"
"193","May 2, 2013","New Jersey","Newark","804 S. 16th St",0,5,"N/A","804 S. 16th St ,  Newark ,  New Jersey","-74.2112146","40.7273355"
"194","April 28, 2013","Tennessee","Jackson","438 East Main Street",2,2,"N/A","438 East Main Street ,  Jackson ,  Tennessee","-88.8147069","35.6139531"
"195","April 28, 2013","Pennsylvania","Chester","Rose and Upland Street",1,3,"N/A","Rose and Upland Street ,  Chester ,  Pennsylvania","-75.3587076","39.8563772"
"196","April 28, 2013","North Carolina","Charlotte","William Reynolds Drive",0,5,"N/A","William Reynolds Drive ,  Charlotte ,  North Carolina","-80.7255229","35.2480913"
"197","April 27, 2013","Florida","Williston","County Road 318",1,3,"N/A","County Road 318 ,  Williston ,  Florida","-82.36466","29.4035245"
"198","April 25, 2013","Ohio","Oberlin","500 block of West College Street",0,4,"N/A","500 block of West College Street ,  Oberlin ,  Ohio","-82.2349164","41.29228"
"199","April 24, 2013","Illinois","Manchester","East Street",6,1,"N/A","East Street ,  Manchester ,  Illinois","-90.33009","39.541772"
"200","April 22, 2013","Louisiana","Harvey","2300 block of Lapalco Boulevard",0,5,"N/A","2300 block of Lapalco Boulevard ,  Harvey ,  Louisiana","-90.05454","29.8733071"
"201","April 22, 2013","Illinois","Chicago (Englewood)","5700 block of South Lowe Avenue",0,4,"N/A","5700 block of South Lowe Avenue ,  Chicago (Englewood) ,  Illinois","-87.641696","41.7906021"
"202","April 21, 2013","Washington","Federal Way","33300 block of 18th Lane South",5,0,"N/A","33300 block of 18th Lane South ,  Federal Way ,  Washington","NA","NA"
"203","April 18, 2013","Ohio","Akron","Kimlyn Circle",4,0,"N/A","Kimlyn Circle ,  Akron ,  Ohio","-81.4770821","41.1102037"
"204","April 14, 2013","Arizona","Phoenix","12400 North 25th Avenue",2,4,"N/A","12400 North 25th Avenue ,  Phoenix ,  Arizona","NA","NA"
"205","April 14, 2013","Kentucky","Lexington","750 East New Circle Rd",1,4,"N/A","750 East New Circle Rd ,  Lexington ,  Kentucky","-84.4555796","38.0468785"
"206","April 10, 2013","California","Vallejo","1800 block of Mini Drive",0,4,"N/A","1800 block of Mini Drive ,  Vallejo ,  California","-122.2608714","38.1520812"
"207","April 9, 2013","Pennsylvania","Philadelphia","Somerset Street and Lee Street",1,3,"N/A","Somerset Street and Lee Street ,  Philadelphia ,  Pennsylvania","NA","NA"
"208","April 7, 2013","California","Long Beach","300 block of East Home Street",1,3,"N/A","300 block of East Home Street ,  Long Beach ,  California","NA","NA"
"209","April 7, 2013","New York","New York (Manhattan)","900 Garden Way",1,3,"N/A","900 Garden Way ,  New York (Manhattan) ,  New York","NA","NA"
"210","April 6, 2013","South Carolina","Greenwood","Tabor Street",1,4,"N/A","Tabor Street ,  Greenwood ,  South Carolina","NA","NA"
"211","March 31, 2013","Washington","Auburn","2802 Auburn Way North",3,2,"N/A","2802 Auburn Way North ,  Auburn ,  Washington","-122.2207553","47.3321092"
"212","March 30, 2013","California","Merced (county)","9200 block of Westside Boulevard",3,2,"N/A","9200 block of Westside Boulevard ,  Merced (county) ,  California","-120.6539807","37.3605818"
"213","March 22, 2013","New York","Brooklyn","2703 W. 33rd Street",1,3,"N/A","2703 W. 33rd Street ,  Brooklyn ,  New York","-74.0002196","40.5798532"
"214","March 21, 2013","Missouri","Kansas City","4900 block of Brookside Blvd",1,3,"N/A","4900 block of Brookside Blvd ,  Kansas City ,  Missouri","-94.5851719","39.0382662"
"215","March 21, 2013","Illinois","Chicago","West 87th Street and Ashland Avenue",0,7,"N/A","West 87th Street and Ashland Avenue ,  Chicago ,  Illinois","NA","NA"
"216","March 17, 2013","Florida","Belle Glade","Northwest 16th Street and Northwest Avenue L",0,5,"N/A","Northwest 16th Street and Northwest Avenue L ,  Belle Glade ,  Florida","-80.6837273","26.6967939"
"217","March 17, 2013","California","Stockton","1800 block of East Sonora Street",2,3,"N/A","1800 block of East Sonora Street ,  Stockton ,  California","-121.2664619","37.9531453"
"218","March 16, 2013","California","Galt","Dover Drive",0,7,"N/A","Dover Drive ,  Galt ,  California","-121.311548","38.2436845"
"219","March 14, 2013","California","Modesto","1400 block of Western Way",0,4,"N/A","1400 block of Western Way ,  Modesto ,  California","-121.0106409","37.6260465"
"220","March 13, 2013","New York","Mohawk","17 W Main St",6,2,"N/A","17 W Main St ,  Mohawk ,  New York","-75.005275","43.010998"
"221","March 13, 2013","California","Oceanside","504 Calle Montecito",2,2,"N/A","504 Calle Montecito ,  Oceanside ,  California","-117.3091193","33.2497716"
"222","March 11, 2013","District of Columbia","Washington","1200 North Capitol Street",0,13,"N/A","1200 North Capitol Street ,  Washington ,  District of Columbia","NA","NA"
"223","March 10, 2013","Missouri","Kansas City","9331 Hillcrest Rd",0,5,"N/A","9331 Hillcrest Rd ,  Kansas City ,  Missouri","-94.5210727","38.9549688"
"224","March 7, 2013","Mississippi","Jackson","2900 block of Greenwood Avenue",2,2,"N/A","2900 block of Greenwood Avenue ,  Jackson ,  Mississippi","-90.2141502","32.2647461"
"225","March 5, 2013","Indiana","Indianapolis","1800 block of Edinburge Square",1,3,"N/A","1800 block of Edinburge Square ,  Indianapolis ,  Indiana","-86.0331047","39.7924335"
"226","March 4, 2013","California","Los Banos","800 block of La Mesa Lane",1,3,"N/A","800 block of La Mesa Lane ,  Los Banos ,  California","-120.8283644","37.0856582"
"227","March 3, 2013","Michigan","Saginaw (county)","4030 Dixie Hwy",0,4,"N/A","4030 Dixie Hwy ,  Saginaw (county) ,  Michigan","-83.9088265","43.3954629"
"228","March 3, 2013","Georgia","Moultrie","224 Second Street Northwest",2,2,"N/A","224 Second Street Northwest ,  Moultrie ,  Georgia","-83.7909911","31.1826451"
"229","March 2, 2013","Louisiana","Shreveport","7000 block of Burlingame Boulevard",1,3,"N/A","7000 block of Burlingame Boulevard ,  Shreveport ,  Louisiana","-93.7725871","32.4419776"
"230","February 24, 2013","Georgia","Macon","2800 block of Mercer University Drive",0,8,"N/A","2800 block of Mercer University Drive ,  Macon ,  Georgia","-83.670445","32.8260332"
"231","February 23, 2013","California","Lancaster","43145 Business Center Parkway",0,4,"N/A","43145 Business Center Parkway ,  Lancaster ,  California","-118.1303682","34.6673486"
"232","February 22, 2013","Michigan","Grand Rapids","1447 Grandville Ave. SW",0,4,"N/A","1447 Grandville Ave. SW ,  Grand Rapids ,  Michigan","-85.6857349","42.936925"
"233","February 21, 2013","Oklahoma","Tulsa","1200 block of North 89th East Avenue",1,3,"N/A","1200 block of North 89th East Avenue ,  Tulsa ,  Oklahoma","-95.8777447","36.172215"
"234","February 19, 2013","California","Orange (county)","Katella Avenue",4,3,"N/A","Katella Avenue ,  Orange (county) ,  California","-117.9587845","33.8030572"
"235","February 12, 2013","Utah","Midvale","8286 Adams Street and 450 West Street",4,1,"N/A","8286 Adams Street and 450 West Street ,  Midvale ,  Utah","-111.9033664","40.6007941"
"236","February 11, 2013","Delaware","Wilmington","500 North King Street",3,2,"N/A","500 North King Street ,  Wilmington ,  Delaware","-75.5492317","39.7399044"
"237","February 11, 2013","California","Vallejo","800 block of Humboldt Street",1,4,"N/A","800 block of Humboldt Street ,  Vallejo ,  California","-122.2282653","38.1072603"
"238","February 9, 2013","Louisiana","New Orleans","400 block of Bourbon Street",0,4,"N/A","400 block of Bourbon Street ,  New Orleans ,  Louisiana","-90.0675878","29.956303"
"239","February 7, 2013","Illinois","Chicago","2500 block of East 75th Street",0,4,"N/A","2500 block of East 75th Street ,  Chicago ,  Illinois","-87.5625985","41.7592036"
"240","February 3, 2013","California","Yuba (county)","5800 block of Poplar Avenue",1,3,"N/A","5800 block of Poplar Avenue ,  Yuba (county) ,  California","-121.5830318","39.1235819"
"241","February 2, 2013","Tennessee","Memphis","2514 Mount Moriah",0,5,"N/A","2514 Mount Moriah ,  Memphis ,  Tennessee","-89.887759","35.080722"
"242","January 26, 2013","Ohio","Springfield","601 West Main Street",1,3,"N/A","601 West Main Street ,  Springfield ,  Ohio","-83.821291","39.924959"
"243","January 26, 2013","District of Columbia","Washington","2403 Benning Road Northeast",0,5,"N/A","2403 Benning Road Northeast ,  Washington ,  District of Columbia","-76.97201","38.8978309"
"244","January 26, 2013","Louisiana","Charenton","1000 block of Flat Town Road",2,3,"N/A","1000 block of Flat Town Road ,  Charenton ,  Louisiana","-91.5442093","29.8725981"
"245","January 25, 2013","Missouri","Saint Louis","W Florissant Ave and Riverview Blvd",1,3,"N/A","W Florissant Ave and Riverview Blvd ,  Saint Louis ,  Missouri","-90.2493687","38.7067279"
"246","January 23, 2013","Tennessee","Chattanooga","1501 Dodds Ave",1,3,"N/A","1501 Dodds Ave ,  Chattanooga ,  Tennessee","-85.2701049","35.0220289"
"247","January 23, 2013","Maryland","Baltimore","1500 block of W. Fayette St.",1,6,"N/A","1500 block of W. Fayette St. ,  Baltimore ,  Maryland","-76.6411889","39.2896667"
"248","January 21, 2013","California","Brentwood","1100 block of Breton Drive",0,4,"N/A","1100 block of Breton Drive ,  Brentwood ,  California","-121.7184461","37.9657905"
"249","January 21, 2013","Louisiana","New Orleans","LaSalle Street and Martin Luther King Jr. Boulevard",0,5,"N/A","LaSalle Street and Martin Luther King Jr. Boulevard ,  New Orleans ,  Louisiana","-90.078687","29.9501486"
"250","January 19, 2013","New Mexico","Albuquerque","2806 Long Lane",5,0,"N/A","2806 Long Lane ,  Albuquerque ,  New Mexico","-106.7170189","34.976736"
"251","January 7, 2013","Oklahoma","Tulsa","6000 block of South Owasso",4,0,"N/A","6000 block of South Owasso ,  Tulsa ,  Oklahoma","-95.9769269","36.0770562"
"252","January 1, 2013","California","Hawthorne","13500 block of Cerise Avenue",1,3,"N/A","13500 block of Cerise Avenue ,  Hawthorne ,  California","NA","NA"
"253","January 1, 2013","Pennsylvania","Mckeesport","1506 Versailles Avenue and Coursin Street",0,4,"N/A","1506 Versailles Avenue and Coursin Street ,  Mckeesport ,  Pennsylvania","-79.8558713","40.346724"
